epoch,train_loss_mean,val_loss,learning_rate,val_map50,val_map50_95,selection_metric,selection_value,is_best,elapsed_seconds,images_seen,images_trained,images_skipped
1,6.486280179023742,4.831452210744222,0.001,0.0030765362250510767,0.000822217056932057,val_map_50_95,0.000822217056932057,true,21.877463079988956,320,320,0
2,4.482827615737915,3.939652919769287,0.001,0.2924881240139737,0.1057509662355412,val_map_50_95,0.1057509662355412,true,34.12904154509306,320,320,0
3,3.700090205669403,3.564788023630778,0.001,0.48525045379698084,0.17809805065757858,val_map_50_95,0.17809805065757858,true,45.50208977609873,320,320,0
4,3.3701968789100647,3.3276760578155518,0.001,0.5978001841199524,0.22875267440979505,val_map_50_95,0.22875267440979505,true,54.88250381872058,320,320,0
5,3.108780336380005,2.963865598042806,0.001,0.5851719328881796,0.30652020681835423,val_map_50_95,0.30652020681835423,true,63.55744592472911,320,320,0
6,2.9539641380310058,2.922316630681356,0.001,0.5984562175971414,0.29605486858139896,val_map_50_95,0.29605486858139896,false,71.44346240535378,320,320,0
7,2.85266774892807,2.8215219179789224,0.001,0.6292458222497113,0.3047187137610533,val_map_50_95,0.3047187137610533,false,79.32345191016793,320,320,0
8,2.7748885631561278,2.7224241892496743,0.001,0.6581020558266889,0.35589547748431494,val_map_50_95,0.35589547748431494,true,88.02757305279374,320,320,0
9,2.770306849479675,2.673912843068441,0.001,0.6393068873041454,0.3503722877053995,val_map_50_95,0.3503722877053995,false,96.09043852984905,320,320,0
10,2.687233018875122,2.635946830113729,0.001,0.6600695910560904,0.36390434384850284,val_map_50_95,0.36390434384850284,true,105.06951519846916,320,320,0
11,2.5809391856193544,2.6340081691741943,0.001,0.6875962447701028,0.3714707165522187,val_map_50_95,0.3714707165522187,true,114.37648863345385,320,320,0
12,2.5631395816802978,2.5083955923716226,0.001,0.6990048294482422,0.40136335426692565,val_map_50_95,0.40136335426692565,true,122.8274573981762,320,320,0
13,2.5677314519882204,2.6678155263264975,0.001,0.6976238936628574,0.3530075043626582,val_map_50_95,0.3530075043626582,false,130.67911277338862,320,320,0
14,2.538177466392517,2.4542280038197837,0.001,0.7198260497412613,0.4219617502109827,val_map_50_95,0.4219617502109827,true,139.09435640648007,320,320,0
15,2.4794891834259034,2.434714396794637,0.001,0.7386451958874719,0.4212614090610935,val_map_50_95,0.4212614090610935,false,147.06562127918005,320,320,0
16,2.432204508781433,2.3709746996561685,0.001,0.7387473362009457,0.43230607774966284,val_map_50_95,0.43230607774966284,true,155.63154727593064,320,320,0
17,2.398983323574066,2.3433140913645425,0.001,0.757832112518062,0.44221177094761865,val_map_50_95,0.44221177094761865,true,164.45754540339112,320,320,0
18,2.397083783149719,2.312164545059204,0.001,0.7494696634780984,0.44551625395648814,val_map_50_95,0.44551625395648814,true,172.9887466058135,320,320,0
19,2.3769047021865846,2.546764930089315,0.001,0.748602375366184,0.3909053243048129,val_map_50_95,0.3909053243048129,false,181.16561882942915,320,320,0
20,2.3669008374214173,2.2578675746917725,0.001,0.7690075306934269,0.45829333774113706,val_map_50_95,0.45829333774113706,true,189.8985440991819,320,320,0
21,2.3038220405578613,2.291835069656372,0.001,0.7589681418960941,0.44617291115520535,val_map_50_95,0.44617291115520535,false,197.97591684758663,320,320,0
22,2.380293071269989,2.3050076961517334,0.001,0.7684959068655162,0.4601356430578363,val_map_50_95,0.4601356430578363,true,206.43326615914702,320,320,0
23,2.3398192048072817,2.2990969022115073,0.001,0.7691641768857722,0.4411916730055705,val_map_50_95,0.4411916730055705,false,214.529464289546,320,320,0
24,2.2787626147270204,2.1893022855122886,0.001,0.7690638945500056,0.47203141633693707,val_map_50_95,0.47203141633693707,true,223.1075147613883,320,320,0
25,2.2331865429878235,2.204457441965739,0.001,0.7787231968952631,0.4554990819174545,val_map_50_95,0.4554990819174545,false,231.286933619529,320,320,0
26,2.1965675830841063,2.152560234069824,0.001,0.7787346145738897,0.47697147059116585,val_map_50_95,0.47697147059116585,true,239.52586868405342,320,320,0
27,2.2252699613571165,2.1979127724965415,0.001,0.7692875426430887,0.47116718579710387,val_map_50_95,0.47116718579710387,false,247.42124151438475,320,320,0
28,2.249576461315155,2.1611216068267822,0.001,0.7893030588345408,0.47984001680740945,val_map_50_95,0.47984001680740945,true,256.02160023897886,320,320,0
29,2.207189452648163,2.120055357615153,0.001,0.7783546430244601,0.4843240433587637,val_map_50_95,0.4843240433587637,true,264.6804461479187,320,320,0
30,2.2232015490531922,2.333837111790975,0.001,0.7875363542345168,0.42302069789660524,val_map_50_95,0.42302069789660524,false,272.6624989770353,320,320,0
31,2.17470178604126,2.0990182558695474,0.001,0.7890206071884621,0.4919595429875162,val_map_50_95,0.4919595429875162,true,281.20793494954705,320,320,0
32,2.1435646593570707,2.1502161820729575,0.001,0.778518344711056,0.46320327290405067,val_map_50_95,0.46320327290405067,false,289.46552070975304,320,320,0
33,2.1440628290176393,2.253746430079142,0.001,0.7883028700183944,0.45082696159001734,val_map_50_95,0.45082696159001734,false,297.7175464294851,320,320,0
34,2.1597684919834137,2.1256298224131265,0.001,0.7887003055383379,0.4735935384294873,val_map_50_95,0.4735935384294873,false,305.67563807964325,320,320,0
35,2.1315427839756014,2.2226593494415283,0.001,0.7884895909189942,0.45450112836174716,val_map_50_95,0.45450112836174716,false,313.95063077285886,320,320,0
36,2.1049496650695803,2.196606238683065,0.001,0.7882541149532629,0.45322806915314806,val_map_50_95,0.45322806915314806,false,322.1526299677789,320,320,0
37,2.110130339860916,2.0465712547302246,0.001,0.7980218920978811,0.4974734225296334,val_map_50_95,0.4974734225296334,true,330.84049694240093,320,320,0
38,2.070985758304596,2.129440704981486,0.001,0.788634286547567,0.46923393365850724,val_map_50_95,0.46923393365850724,false,338.8622366897762,320,320,0
39,2.063397967815399,2.026446064313253,0.001,0.798934214499107,0.5046032419555079,val_map_50_95,0.5046032419555079,true,347.38197806477547,320,320,0
40,2.0720054030418398,2.0665478706359863,0.001,0.7990713889181054,0.4863232062673991,val_map_50_95,0.4863232062673991,false,355.44346165284514,320,320,0
41,2.0491889655590056,2.1150580247243247,0.001,0.798313207079053,0.4742497390835883,val_map_50_95,0.4742497390835883,false,363.612831722945,320,320,0
42,2.0648625791072845,2.0409083366394043,0.001,0.7894849181943833,0.4836274845837719,val_map_50_95,0.4836274845837719,false,373.7135813347995,320,320,0
43,2.0343780279159547,2.0068970918655396,0.001,0.7991489461208767,0.5042113352854863,val_map_50_95,0.5042113352854863,false,381.9845304861665,320,320,0
44,2.0395797967910765,1.9811697006225586,0.001,0.7988336353896941,0.5020596080367121,val_map_50_95,0.5020596080367121,false,390.0594629980624,320,320,0
45,2.068654501438141,2.013433893521627,0.001,0.7988431823290666,0.5022403503792308,val_map_50_95,0.5022403503792308,false,401.2014962993562,320,320,0
46,2.0151600360870363,2.035974661509196,0.001,0.7983855685131286,0.4875893792773871,val_map_50_95,0.4875893792773871,false,409.22951074689627,320,320,0
47,1.9984070181846618,1.9759760697682698,0.001,0.7989030548122688,0.5099743568471911,val_map_50_95,0.5099743568471911,true,417.8514721132815,320,320,0
48,2.0156689822673797,1.962844967842102,0.001,0.7992045672815478,0.5098654282065002,val_map_50_95,0.5098654282065002,false,425.9224314466119,320,320,0
49,2.061489850282669,2.077796300252279,0.001,0.8082193550993528,0.47653788665307134,val_map_50_95,0.47653788665307134,false,434.3325026370585,320,320,0
50,1.9980237007141113,1.9849522908528645,0.001,0.8083142620163523,0.5084849810011611,val_map_50_95,0.5084849810011611,false,442.3869481347501,320,320,0
51,1.9925262868404388,1.9393004576365154,0.001,0.7985949314691136,0.5171537297195683,val_map_50_95,0.5171537297195683,true,450.8977991864085,320,320,0
52,1.9580683290958405,1.9676694869995117,0.001,0.7987043558412966,0.4953831672371774,val_map_50_95,0.4953831672371774,false,458.78342259675264,320,320,0
53,2.0000371038913727,1.9627344608306885,0.001,0.8081771923254282,0.5114999566652867,val_map_50_95,0.5114999566652867,false,466.79277351498604,320,320,0
54,1.959312915802002,1.9637642701466878,0.001,0.7980153050413717,0.5032745547684432,val_map_50_95,0.5032745547684432,false,474.73944955691695,320,320,0
55,2.0138362646102905,2.1615182558695474,0.001,0.7979386734812686,0.47901201233764734,val_map_50_95,0.47901201233764734,false,482.96446831151843,320,320,0
56,2.018758499622345,1.9398016532262166,0.001,0.8087306387682636,0.5191570817234723,val_map_50_95,0.5191570817234723,true,491.4958742149174,320,320,0
57,1.964851838350296,1.982206662495931,0.001,0.8084197334662644,0.5031433676873572,val_map_50_95,0.5031433676873572,false,499.53889513760805,320,320,0
58,1.9337197721004487,1.8975159327189128,0.001,0.7989217075732844,0.5190274041678659,val_map_50_95,0.5190274041678659,false,507.663588501513,320,320,0
59,1.9724705338478088,1.9436179796854656,0.001,0.8092168474348961,0.5255890891424978,val_map_50_95,0.5255890891424978,true,516.5155279636383,320,320,0
60,1.9575569927692413,1.9864767789840698,0.001,0.8086760924918123,0.4912483212082422,val_map_50_95,0.4912483212082422,false,524.6145026348531,320,320,0
61,1.949430912733078,2.015045642852783,0.001,0.8076750678999133,0.4766136717091139,val_map_50_95,0.4766136717091139,false,532.7123974561691,320,320,0
