epoch,train_loss_mean,val_loss,learning_rate,val_map50,val_map50_95,selection_metric,selection_value,is_best,elapsed_seconds,images_seen,images_trained,images_skipped
1,1.8160041093826294,1.4944103558858235,0.001,0.0,0.0,val_map_50_95,0.0,true,23.906729988753796,320,320,0
2,1.355135154724121,1.2373093763987224,0.001,0.32905978852936707,0.12202235819221402,val_map_50_95,0.12202235819221402,true,37.08677848801017,320,320,0
3,1.1909406781196594,1.1360028982162476,0.001,0.6255990321070939,0.2759341869364467,val_map_50_95,0.2759341869364467,true,49.27757401391864,320,320,0
4,1.1206852316856384,1.100655436515808,0.001,0.7503032577964565,0.35008057817878785,val_map_50_95,0.35008057817878785,true,61.669133458286524,320,320,0
5,1.0818111717700958,1.0429278214772542,0.001,0.8192078821310658,0.4338025397977808,val_map_50_95,0.4338025397977808,true,73.00479247793555,320,320,0
6,1.053712832927704,1.0250845750172932,0.001,0.8600647648468445,0.47253754692204847,val_map_50_95,0.47253754692204847,true,83.95473800599575,320,320,0
7,1.0461010813713074,1.0130601326624553,0.001,0.8597361808482505,0.47064014706421237,val_map_50_95,0.47064014706421237,false,94.09872276335955,320,320,0
8,1.0254593193531036,1.002649188041687,0.001,0.8488472590628747,0.47884382821451726,val_map_50_95,0.47884382821451726,true,105.2668178640306,320,320,0
9,1.0119993656873703,0.9904782573382059,0.001,0.8618407583417842,0.4921108719821506,val_map_50_95,0.4921108719821506,true,116.5027111209929,320,320,0
10,1.0107075482606889,0.9869025945663452,0.001,0.9001185762455833,0.5202392987476682,val_map_50_95,0.5202392987476682,true,127.61379300057888,320,320,0
11,0.999992161989212,0.9779300491015116,0.001,0.9112849865256304,0.5286734655176418,val_map_50_95,0.5286734655176418,true,138.68693168833852,320,320,0
12,0.9922443836927414,0.9761629501978556,0.001,0.9108394248758246,0.5328246257106899,val_map_50_95,0.5328246257106899,true,149.70273159071803,320,320,0
13,0.9943027913570404,0.9738672971725464,0.001,0.9024976887099823,0.5240503766379903,val_map_50_95,0.5240503766379903,false,160.04872035607696,320,320,0
14,0.9907059520483017,0.9859251181284586,0.001,0.9214192417265393,0.5296541266204686,val_map_50_95,0.5296541266204686,false,170.32309756055474,320,320,0
15,0.976033228635788,0.9546545346577963,0.001,0.9244080702175145,0.5606918414102183,val_map_50_95,0.5606918414102183,true,181.78190080076456,320,320,0
16,0.9769558221101761,0.9535681009292603,0.001,0.9146084696538171,0.55322393173342,val_map_50_95,0.55322393173342,false,191.96076919138432,320,320,0
17,0.9661436051130294,0.963084359963735,0.001,0.9228710508770345,0.5449882681888178,val_map_50_95,0.5449882681888178,false,202.2587935887277,320,320,0
18,0.9694652915000915,0.9474170605341593,0.001,0.9234319898062071,0.5649210690875794,val_map_50_95,0.5649210690875794,true,213.3517219722271,320,320,0
19,0.9657878845930099,0.948108434677124,0.001,0.9322656085626876,0.5771138405408904,val_map_50_95,0.5771138405408904,true,224.54677994921803,320,320,0
20,0.9649683475494385,0.9527724583943685,0.001,0.943069835788411,0.5797371850558015,val_map_50_95,0.5797371850558015,true,235.78761367872357,320,320,0
21,0.9653476417064667,0.955932637055715,0.001,0.9220302498108843,0.5522197336827199,val_map_50_95,0.5522197336827199,false,245.89949695765972,320,320,0
22,0.9602313488721848,0.940981904665629,0.001,0.9331604910622537,0.5891030349167474,val_map_50_95,0.5891030349167474,true,257.28671089187264,320,320,0
23,0.9586706459522247,0.9401260415712992,0.001,0.9425792704865877,0.5851036182095064,val_map_50_95,0.5851036182095064,false,267.76774664223194,320,320,0
24,0.9521708220243454,0.9317535559336344,0.001,0.9344576455256112,0.5947873679758517,val_map_50_95,0.5947873679758517,true,278.7316453307867,320,320,0
25,0.949125787615776,0.928114136060079,0.001,0.9350848900030357,0.5956684889482594,val_map_50_95,0.5956684889482594,true,289.65775844454765,320,320,0
26,0.9532982677221298,0.9356606801350912,0.001,0.9433942365091007,0.581138366880697,val_map_50_95,0.581138366880697,false,299.80830512568355,320,320,0
27,0.9499235063791275,0.9277840058008829,0.001,0.9436202087168393,0.5982308616641584,val_map_50_95,0.5982308616641584,true,310.53475330770016,320,320,0
28,0.9411909222602844,0.9225555658340454,0.001,0.9352270769516086,0.6034752847304237,val_map_50_95,0.6034752847304237,true,321.5687679313123,320,320,0
29,0.9409152537584304,0.9239126245180765,0.001,0.9347387321941384,0.6039719146355443,val_map_50_95,0.6039719146355443,true,332.8527973257005,320,320,0
30,0.9486165761947631,0.9425115585327148,0.001,0.9418405484446319,0.5707580218040808,val_map_50_95,0.5707580218040808,false,343.14458774775267,320,320,0
31,0.9353812038898468,0.9181738694508871,0.001,0.9353003263712345,0.6099252161856634,val_map_50_95,0.6099252161856634,true,354.03374568745494,320,320,0
32,0.9496022403240204,0.934317946434021,0.001,0.9438493180443398,0.5877054099526341,val_map_50_95,0.5877054099526341,false,364.62274193763733,320,320,0
33,0.9382973641157151,0.9195369283358256,0.001,0.9451622660710798,0.611149497243044,val_map_50_95,0.611149497243044,true,375.88437039777637,320,320,0
34,0.9316737055778503,0.9183107415835062,0.001,0.9448569237598887,0.611061312135505,val_map_50_95,0.611061312135505,false,385.9966552518308,320,320,0
35,0.9426389247179031,0.9299221436182658,0.001,0.9510740536654758,0.5923608676326242,val_map_50_95,0.5923608676326242,false,396.4427123852074,320,320,0
36,0.9323476731777192,0.923799455165863,0.001,0.9347366662982673,0.591411567452398,val_map_50_95,0.591411567452398,false,406.5453367270529,320,320,0
37,0.9333301872015,0.9139779607454935,0.001,0.9449057862629775,0.6130634795634771,val_map_50_95,0.6130634795634771,true,417.894724547863,320,320,0
38,0.9371913492679596,0.9141034682591757,0.001,0.9446849388628593,0.6141159748510947,val_map_50_95,0.6141159748510947,true,429.193771019578,320,320,0
39,0.9285078316926956,0.9122622609138489,0.001,0.9532937399719044,0.6243322648097916,val_map_50_95,0.6243322648097916,true,440.5697379037738,320,320,0
40,0.930166831612587,0.9136946797370911,0.001,0.9444450302574577,0.6150631834444424,val_map_50_95,0.6150631834444424,false,450.95808371528983,320,320,0
41,0.9224786669015884,0.9085700710614523,0.001,0.9446775741809106,0.6215284489374626,val_map_50_95,0.6215284489374626,false,461.306723959744,320,320,0
42,0.9214379549026489,0.90613853931427,0.001,0.9449676950060274,0.6288838219378717,val_map_50_95,0.6288838219378717,true,472.5738006569445,320,320,0
43,0.9171169012784958,0.9029872020085653,0.001,0.9453945339415352,0.6334085856967202,val_map_50_95,0.6334085856967202,true,483.72873390465975,320,320,0
44,0.9321304231882095,0.9210735162099203,0.001,0.95353704264399,0.6085600698665456,val_map_50_95,0.6085600698665456,false,494.2062396965921,320,320,0
45,0.923697704076767,0.9045790632565817,0.001,0.9438386431981848,0.6280534467238023,val_map_50_95,0.6280534467238023,false,504.5507867075503,320,320,0
46,0.9217352032661438,0.9037368694941202,0.001,0.9539863670231552,0.6278249417154302,val_map_50_95,0.6278249417154302,false,515.0787233151495,320,320,0
47,0.9204589754343033,0.9017969171206156,0.001,0.9450694704775108,0.6307513348276036,val_map_50_95,0.6307513348276036,false,525.3819239586592,320,320,0
48,0.9252188980579377,0.9092707435290018,0.001,0.9536881535040861,0.626059916368218,val_map_50_95,0.626059916368218,false,535.7647894062102,320,320,0
49,0.9175950825214386,0.8983277479807535,0.001,0.954582661543436,0.6383037842003195,val_map_50_95,0.6383037842003195,true,547.0967705398798,320,320,0
50,0.9101494520902633,0.8997315367062887,0.001,0.9451681273858829,0.6308338664579921,val_map_50_95,0.6308338664579921,false,557.4727746248245,320,320,0
51,0.9150671273469925,0.9000367919603983,0.001,0.9544748189332396,0.6329465950612682,val_map_50_95,0.6329465950612682,false,567.9109158441424,320,320,0
52,0.9178048223257065,0.9073403477668762,0.001,0.9540992970946077,0.621519175398566,val_map_50_95,0.621519175398566,false,578.1658458709717,320,320,0
53,0.914635893702507,0.8961940010388693,0.001,0.9455007091782004,0.63750875907462,val_map_50_95,0.63750875907462,false,588.4927690885961,320,320,0
54,0.9109314531087875,0.8961924314498901,0.001,0.9549336569291725,0.6400186215572118,val_map_50_95,0.6400186215572118,true,600.028719175607,320,320,0
55,0.9190740555524826,0.9040518403053284,0.001,0.9441495669417272,0.6232391610506253,val_map_50_95,0.6232391610506253,false,610.6347662061453,320,320,0
56,0.9097850531339645,0.8979965647061666,0.001,0.9443730497093137,0.6312890589128016,val_map_50_95,0.6312890589128016,false,620.7797101438046,320,320,0
57,0.9093410640954971,0.8946123123168945,0.001,0.9451345252099973,0.634898921947357,val_map_50_95,0.634898921947357,false,631.0319979190826,320,320,0
58,0.9078113496303558,0.8926568031311035,0.001,0.9540706844161445,0.6471346269162161,val_map_50_95,0.6471346269162161,true,642.4107188805938,320,320,0
59,0.9136404514312744,0.8930684129397074,0.001,0.944341122827839,0.6426235141338573,val_map_50_95,0.6426235141338573,false,652.824725355953,320,320,0
60,0.9112955123186112,0.8932211597760519,0.001,0.9636269249277556,0.6482621787800414,val_map_50_95,0.6482621787800414,true,664.2316009886563,320,320,0
61,0.9081258982419967,0.8896290262540182,0.001,0.9454181268908756,0.6439028138395132,val_map_50_95,0.6439028138395132,false,674.4687366746366,320,320,0
62,0.9056291311979294,0.889942983786265,0.001,0.9552742729895046,0.6527551038569095,val_map_50_95,0.6527551038569095,true,685.6424910239875,320,320,0
63,0.9088695347309113,0.8904784321784973,0.001,0.9539613679431568,0.645985881565158,val_map_50_95,0.645985881565158,false,696.0817656777799,320,320,0
64,0.9011140793561936,0.8879354000091553,0.001,0.9547849771832871,0.649479192272119,val_map_50_95,0.649479192272119,false,706.2286916412413,320,320,0
65,0.9055963754653931,0.8901630242665609,0.001,0.9542712764272077,0.6421153369538983,val_map_50_95,0.6421153369538983,false,716.7378365173936,320,320,0
66,0.8990454405546189,0.8866416811943054,0.001,0.9541689814443791,0.6506489367940523,val_map_50_95,0.6506489367940523,false,727.2097507789731,320,320,0
67,0.9009945243597031,0.8881642619768778,0.001,0.9543885372360388,0.6492417485992618,val_map_50_95,0.6492417485992618,false,737.621723972261,320,320,0
68,0.9001555919647217,0.8875131805737814,0.001,0.9453519253690504,0.6466416222438346,val_map_50_95,0.6466416222438346,false,748.0127157717943,320,320,0
69,0.9073643416166306,0.8851699034372965,0.001,0.9457873227795401,0.6521263584523241,val_map_50_95,0.6521263584523241,false,758.1937649548054,320,320,0
70,0.910203605890274,0.8839995066324869,0.001,0.9640285186881655,0.6629350231102171,val_map_50_95,0.6629350231102171,true,769.1600883044302,320,320,0
71,0.9034256547689438,0.8910493652025858,0.001,0.954586834727284,0.6491628916445364,val_map_50_95,0.6491628916445364,false,779.3152009695768,320,320,0
72,0.9017450928688049,0.8865345120429993,0.001,0.9637710073849333,0.6573642237406385,val_map_50_95,0.6573642237406385,false,789.7537084110081,320,320,0
73,0.9045380711555481,0.8881541093190511,0.001,0.9553250778408107,0.644393126971341,val_map_50_95,0.644393126971341,false,800.2797874212265,320,320,0
74,0.9004558265209198,0.8894410729408264,0.001,0.9552022034757542,0.6499441905167239,val_map_50_95,0.6499441905167239,false,810.6717282608151,320,320,0
75,0.9032442271709442,0.8877501487731934,0.001,0.9449718801015397,0.644832538579898,val_map_50_95,0.644832538579898,false,821.1707587167621,320,320,0
76,0.898681566119194,0.8799986441930135,0.001,0.9545011961884662,0.6598273637719205,val_map_50_95,0.6598273637719205,false,831.449594117701,320,320,0
77,0.8988581538200379,0.8827473918596903,0.001,0.9547385029191643,0.65916900219965,val_map_50_95,0.65916900219965,false,841.9267810843885,320,320,0
78,0.8957183837890625,0.8824580510457357,0.001,0.9549016297062808,0.6576956194044942,val_map_50_95,0.6576956194044942,false,852.5087751634419,320,320,0
79,0.8943143337965012,0.8789591987927755,0.001,0.9551804799309218,0.661040821320659,val_map_50_95,0.661040821320659,false,862.9797621928155,320,320,0
80,0.8988216012716294,0.8813712398211161,0.001,0.9458539561875715,0.6572093291057854,val_map_50_95,0.6572093291057854,false,873.5237939208746,320,320,0
81,0.897830206155777,0.8800000349680582,0.001,0.9552821055867138,0.6581301498662787,val_map_50_95,0.6581301498662787,false,884.0477467998862,320,320,0
82,0.8928826302289963,0.8814666072527567,0.001,0.9641025881447514,0.6634307252495623,val_map_50_95,0.6634307252495623,true,895.2927979715168,320,320,0
83,0.8915786862373352,0.8840399583180746,0.001,0.9548384330068712,0.658842916941437,val_map_50_95,0.658842916941437,false,905.6867799162865,320,320,0
84,0.8905842691659928,0.8768868843714396,0.001,0.9548806293033447,0.6631566484477228,val_map_50_95,0.6631566484477228,false,916.1007170341909,320,320,0
85,0.886832994222641,0.8793529669443766,0.001,0.9551517067848327,0.66167231608797,val_map_50_95,0.66167231608797,false,926.4351253770292,320,320,0
86,0.8887941539287567,0.8756198088328043,0.001,0.955496224232062,0.6658186544802638,val_map_50_95,0.6658186544802638,true,937.2431437261403,320,320,0
87,0.8961876600980758,0.8752678036689758,0.001,0.9549353989399156,0.6647993281797014,val_map_50_95,0.6647993281797014,false,947.607641659677,320,320,0
88,0.8888094842433929,0.8844929536183676,0.001,0.9548400530085793,0.649471780156303,val_map_50_95,0.649471780156303,false,957.8427772410214,320,320,0
89,0.8856043636798858,0.8736234307289124,0.001,0.9638013742002699,0.6716673295175355,val_map_50_95,0.6716673295175355,true,969.1518960371614,320,320,0
90,0.891130805015564,0.8779564102490743,0.001,0.9556014510876653,0.6638377089835499,val_map_50_95,0.6638377089835499,false,979.5777198076248,320,320,0
