epoch,train_loss_mean,val_loss,learning_rate,val_map50,val_map50_95,selection_metric,selection_value,is_best,elapsed_seconds,images_seen,images_trained,images_skipped
1,1.6880379438400268,1.609958251317342,0.001,0.0,0.0,val_map_50_95,0.0,true,21.182112760841846,320,320,0
2,1.567281001806259,1.507201353708903,0.001,0.0,0.0,val_map_50_95,0.0,false,31.705044332891703,320,320,0
3,1.5161265134811401,1.4783085982004802,0.001,0.0,0.0,val_map_50_95,0.0,false,40.994045820087194,320,320,0
4,1.4820292294025421,1.449650764465332,0.001,0.0,0.0,val_map_50_95,0.0,false,49.620440781116486,320,320,0
5,1.4582422435283662,1.437184731165568,0.001,0.0,0.0,val_map_50_95,0.0,false,57.70697273686528,320,320,0
6,1.446721076965332,1.4161624908447266,0.001,0.0,0.0,val_map_50_95,0.0,false,66.24102780222893,320,320,0
7,1.426507794857025,1.3988606532414753,0.001,0.0,0.0,val_map_50_95,0.0,false,73.8456109277904,320,320,0
8,1.4028299272060394,1.3670659462610881,0.001,0.0,0.0,val_map_50_95,0.0,false,81.66523708030581,320,320,0
9,1.3441910088062285,1.150933821996053,0.001,0.0,0.0,val_map_50_95,0.0,false,89.79500371962786,320,320,0
10,0.9002315938472748,0.720417300860087,0.001,0.0165016501650165,0.008100810081008101,val_map_50_95,0.008100810081008101,true,99.3161212541163,320,320,0
11,0.699780809879303,0.6257276733716329,0.001,0.1124865912695858,0.050439896348163385,val_map_50_95,0.050439896348163385,true,108.625991769135,320,320,0
12,0.6484737366437912,0.6322642763455709,0.001,0.009900990099009901,0.007596759675967597,val_map_50_95,0.007596759675967597,false,116.5159068480134,320,320,0
13,0.6371701061725616,0.5990991989771525,0.001,0.10681913392577647,0.0540868616170625,val_map_50_95,0.0540868616170625,true,125.9120295792818,320,320,0
14,0.6136950701475143,0.5696458617846171,0.001,0.1528473517012161,0.07796387831280374,val_map_50_95,0.07796387831280374,true,134.96146075427532,320,320,0
15,0.5825463891029358,0.5585787693659464,0.001,0.3962763061901731,0.17711554042779,val_map_50_95,0.17711554042779,true,145.13402372971177,320,320,0
16,0.5655302286148072,0.5327703356742859,0.001,0.41182345312610336,0.19628265532307573,val_map_50_95,0.19628265532307573,true,154.9190433062613,320,320,0
17,0.5637230053544044,0.5463778972625732,0.001,0.18403804718445843,0.09180079498499823,val_map_50_95,0.09180079498499823,false,163.30118991062045,320,320,0
18,0.5609037190675735,0.5398058096567789,0.001,0.4544338018142974,0.19961887114629945,val_map_50_95,0.19961887114629945,true,173.89963141456246,320,320,0
19,0.5379454657435417,0.5243207216262817,0.001,0.5086723794125496,0.23534559954806858,val_map_50_95,0.23534559954806858,true,183.89667255803943,320,320,0
20,0.5488438561558724,0.5065715909004211,0.001,0.5327192435631006,0.25474778895651834,val_map_50_95,0.25474778895651834,true,193.77043994516134,320,320,0
21,0.5289632961153984,0.5135474801063538,0.001,0.4980117150291945,0.2225011919279579,val_map_50_95,0.2225011919279579,false,202.77400036156178,320,320,0
22,0.5200144410133362,0.5037279526392618,0.001,0.4547827583130679,0.20654193137188143,val_map_50_95,0.20654193137188143,false,211.31547308713198,320,320,0
23,0.5266919985413552,0.494060754776001,0.001,0.5537042834085191,0.26530212830031125,val_map_50_95,0.26530212830031125,true,220.96725173667073,320,320,0
24,0.5105495154857635,0.4859221577644348,0.001,0.5715573595631916,0.27498276551292056,val_map_50_95,0.27498276551292056,true,230.84299621731043,320,320,0
25,0.5156539946794509,0.48620904485384625,0.001,0.5501214568719768,0.27535407829157665,val_map_50_95,0.27535407829157665,true,240.37517194077373,320,320,0
26,0.5076961785554885,0.4872262477874756,0.001,0.62096768675922,0.30004671604502986,val_map_50_95,0.30004671604502986,true,250.48350201919675,320,320,0
27,0.49585573077201844,0.46957751115163165,0.001,0.5392286909356604,0.28095222369507455,val_map_50_95,0.28095222369507455,false,259.4390612356365,320,320,0
28,0.4999712973833084,0.47154908378918964,0.001,0.5801402629362893,0.28500167056425074,val_map_50_95,0.28500167056425074,false,268.4520577713847,320,320,0
29,0.48971830010414125,0.4641139507293701,0.001,0.546717638664258,0.2842312816268344,val_map_50_95,0.2842312816268344,false,277.6110632121563,320,320,0
30,0.48020855486392977,0.46498675147692364,0.001,0.6487636529378701,0.3223365428560145,val_map_50_95,0.3223365428560145,true,287.62604584917426,320,320,0
31,0.4794840320944786,0.44397034247716266,0.001,0.6516244583452987,0.34955650038578573,val_map_50_95,0.34955650038578573,true,297.68404907360673,320,320,0
32,0.4684503510594368,0.4493578573067983,0.001,0.6813443502056048,0.3479158958392783,val_map_50_95,0.3479158958392783,false,308.2603361234069,320,320,0
33,0.45594458281993866,0.43491939703623456,0.001,0.6923317428753315,0.37842933939843526,val_map_50_95,0.37842933939843526,true,318.1201764680445,320,320,0
34,0.4584447339177132,0.44985145330429077,0.001,0.6845387266150622,0.3487391223547248,val_map_50_95,0.3487391223547248,false,327.67303713038564,320,320,0
35,0.450418059527874,0.42890265583992004,0.001,0.7457345625647733,0.40465037258710124,val_map_50_95,0.40465037258710124,true,340.88702353462577,320,320,0
36,0.450125977396965,0.4236149986584981,0.001,0.7103022671930985,0.4001465559392315,val_map_50_95,0.4001465559392315,false,350.2483782507479,320,320,0
37,0.4457155495882034,0.4215504030386607,0.001,0.759565489205696,0.42607833128652706,val_map_50_95,0.42607833128652706,true,360.3560782968998,320,320,0
38,0.4480205327272415,0.42000748713811237,0.001,0.7575122344926203,0.4222802054333335,val_map_50_95,0.4222802054333335,false,369.74714113399386,320,320,0
39,0.44630446583032607,0.42078736424446106,0.001,0.781552412943307,0.43221916403063954,val_map_50_95,0.43221916403063954,true,379.8990236893296,320,320,0
40,0.4404750719666481,0.42344193657239276,0.001,0.7030446409338383,0.4061254018599448,val_map_50_95,0.4061254018599448,false,389.0749809294939,320,320,0
41,0.4341822862625122,0.4156027336915334,0.001,0.7767107977217987,0.4432012806099337,val_map_50_95,0.4432012806099337,true,399.18296271935105,320,320,0
42,0.43214366734027865,0.4087996482849121,0.001,0.7503423636729434,0.43159742878318014,val_map_50_95,0.43159742878318014,false,408.35411155223846,320,320,0
43,0.42780722826719286,0.4211534957091014,0.001,0.7891297327665063,0.4381506771358266,val_map_50_95,0.4381506771358266,false,417.6970263198018,320,320,0
44,0.4338283970952034,0.41932229200998944,0.001,0.7661890860586692,0.41334102727166033,val_map_50_95,0.41334102727166033,false,427.02600545436144,320,320,0
45,0.42151171118021014,0.40590977668762207,0.001,0.7690535759108605,0.43975005366012426,val_map_50_95,0.43975005366012426,false,436.395002707839,320,320,0
46,0.4254009112715721,0.40170905987421673,0.001,0.7590562414982661,0.4505682025065753,val_map_50_95,0.4505682025065753,true,446.5490628145635,320,320,0
47,0.4330754101276398,0.3969554305076599,0.001,0.7919172525655719,0.46014162126982794,val_map_50_95,0.46014162126982794,true,456.6680395677686,320,320,0
48,0.4224546551704407,0.4055054287115733,0.001,0.8111980412451124,0.46862604226807475,val_map_50_95,0.46862604226807475,true,467.94942563027143,320,320,0
49,0.4134388893842697,0.3931380609671275,0.001,0.803790473653564,0.4774220379926918,val_map_50_95,0.4774220379926918,true,478.05872847139835,320,320,0
50,0.4147563561797142,0.3962673346201579,0.001,0.8000424370225258,0.46434427569874603,val_map_50_95,0.46434427569874603,false,487.4013923741877,320,320,0
51,0.41174822896718977,0.3978414634863536,0.001,0.7991505008482531,0.4714211335303378,val_map_50_95,0.4714211335303378,false,496.78080416843295,320,320,0
52,0.40721821039915085,0.39449139436086017,0.001,0.7921071982302591,0.46814942434601164,val_map_50_95,0.46814942434601164,false,506.1360024474561,320,320,0
53,0.40721816271543504,0.38178489605585736,0.001,0.8039581974832597,0.48359344168012014,val_map_50_95,0.48359344168012014,true,517.7578042410314,320,320,0
