image_id,predicted_count,actual_count,count_error,fdr,fnr,f1
img153_20210916_Kaizu_OkinaSP_1000x1000,38,38,0.0,0.0,0.0,1.0
img154_20210916_Kaizu_OkinaSP_1000x1000,23,34,-0.3235294117647059,0.043478260869565216,0.35294117647058826,0.7719298245614035
img155_20210916_Kaizu_OkinaSP_1000x1000,37,41,-0.0975609756097561,0.0,0.0975609756097561,0.9487179487179487
img156_20210916_Kaizu_OkinaSP_1000x1000,42,46,-0.08695652173913043,0.0,0.08695652173913043,0.9545454545454546
img157_20210916_Kaizu_OkinaSP_1000x1000,18,21,-0.14285714285714285,0.0,0.14285714285714285,0.9230769230769231
img158_20210916_Sunomata_TCA422_1000x1000,12,32,-0.625,0.0,0.625,0.5454545454545454
img159_20210916_Sunomata_OkinaSP_1000x1000,35,44,-0.20454545454545456,0.0,0.20454545454545456,0.8860759493670886
img160_20210916_Sunomata_OkinaSP_1000x1000,43,48,-0.10416666666666667,0.0,0.10416666666666667,0.945054945054945
img162_20210916_Sunomata_OkinaSP_1000x1000,45,52,-0.1346153846153846,0.0,0.1346153846153846,0.9278350515463918
img164_20210916_Sunomata_OkinaSP_1000x1000,35,48,-0.2708333333333333,0.0,0.2708333333333333,0.8433734939759037
img165_20210916_Sunomata_TCA422_1000x1000,17,51,-0.6666666666666666,0.0,0.6666666666666666,0.5
img166_20210916_Sunomata_TCA422_1000x1000,17,21,-0.19047619047619047,0.0,0.19047619047619047,0.8947368421052632
img167_20210916_Sunomata_TCA422_1000x1000,7,36,-0.8055555555555556,0.0,0.8055555555555556,0.32558139534883723
img169_20210921_Yoro_Yumebutai_1000x1000,41,44,-0.06818181818181818,0.0,0.06818181818181818,0.9647058823529412
img170_20210921_Yoro_Yumebutai_1000x1000,40,40,0.0,0.0,0.0,1.0
img171_20210921_Yoro_Suiryoku_1000x1000,42,43,-0.023255813953488372,0.0,0.023255813953488372,0.9882352941176471
img173_20210921_Yoro_Suiryoku_1000x1000,44,47,-0.06382978723404255,0.0,0.06382978723404255,0.967032967032967
img174_20210921_Yoro_OkinaSP_1000x1000,40,40,0.0,0.0,0.0,1.0
img175_20210921_Yoro_OkinaSP_1000x1000,22,22,0.0,0.0,0.0,1.0
img177_20210921_Yoro_Yumebutai_1000x1000,40,40,0.0,0.0,0.0,1.0
img178_20210927_Kaizu_OkinaSP_1000x1000,18,26,-0.3076923076923077,0.0,0.3076923076923077,0.8181818181818182
img179_20210927_Kaizu_OkinaSP_1000x1000,28,29,-0.034482758620689655,0.0,0.034482758620689655,0.9824561403508771
img180_20210927_Kaizu_OkinaSP_1000x1000,40,44,-0.09090909090909091,0.0,0.09090909090909091,0.9523809523809523
img181_20210927_Kaizu_OkinaSP_1000x1000,39,40,-0.025,0.0,0.025,0.9873417721518988
img183_20210927_Sunomata_TCA422_1000x1000,40,40,0.0,0.0,0.0,1.0
img184_20210927_Sunomata_TCA422_1000x1000,46,49,-0.061224489795918366,0.043478260869565216,0.10204081632653061,0.9263157894736842
img185_20210927_Sunomata_TCA422_1000x1000,42,41,0.024390243902439025,0.023809523809523808,0.0,0.9879518072289156
img186_20210927_Sunomata_TCA422_1000x1000,46,45,0.022222222222222223,0.021739130434782608,0.0,0.989010989010989
img187_20210927_Sunomata_OkinaSP_1000x1000,45,48,-0.0625,0.0,0.0625,0.967741935483871
img189_20210927_Sunomata_OkinaSP_1000x1000,36,37,-0.02702702702702703,0.05555555555555555,0.08108108108108109,0.9315068493150684
img190_20210927_Sunomata_OkinaSP_1000x1000,47,54,-0.12962962962962962,0.0,0.12962962962962962,0.9306930693069307
img191_20210927_Sunomata_OkinaSP_1000x1000,47,50,-0.06,0.02127659574468085,0.08,0.9484536082474226
img193_20210927_Yoro_Yumebutai_1000x1000,42,47,-0.10638297872340426,0.0,0.10638297872340426,0.9438202247191011
img195_20210927_Yoro_Yumebutai_1000x1000,42,50,-0.16,0.0,0.16,0.9130434782608695
img197_20210927_Yoro_Suiryoku_1000x1000,45,49,-0.08163265306122448,0.0,0.08163265306122448,0.9574468085106383
img198_20210927_Yoro_Suiryoku_1000x1000,42,45,-0.06666666666666667,0.023809523809523808,0.08888888888888889,0.9425287356321839
img200_20210927_Yoro_OkinaSP_1000x1000,40,44,-0.09090909090909091,0.0,0.09090909090909091,0.9523809523809523
img201_20210927_Yoro_Yumebutai_1000x1000,41,42,-0.023809523809523808,0.0,0.023809523809523808,0.9879518072289156
img204_20211005_Kaizu_OkinaSP_1000x1000,29,29,0.0,0.06896551724137931,0.06896551724137931,0.9310344827586207
img205_20211005_Kaizu_OkinaSP_1000x1000,37,39,-0.05128205128205128,0.0,0.05128205128205128,0.9736842105263158
img206_20211005_Kaizu_OkinaSP_1000x1000,38,40,-0.05,0.0,0.05,0.9743589743589743
img207_20211005_Kaizu_OkinaSP_1000x1000,12,11,0.09090909090909091,0.08333333333333333,0.0,0.9565217391304348
img209_20211005_Sunomata_TCA422_1000x1000,40,40,0.0,0.0,0.0,1.0
img210_20211005_Sunomata_OkinaSP_1000x1000,10,11,-0.09090909090909091,0.0,0.09090909090909091,0.9523809523809523
img211_20211005_Sunomata_OkinaSP_1000x1000,43,42,0.023809523809523808,0.046511627906976744,0.023809523809523808,0.9647058823529412
img212_20211005_Sunomata_OkinaSP_1000x1000,38,41,-0.07317073170731707,0.0,0.07317073170731707,0.9620253164556962
img214_20211005_Sunomata_OkinaSP_1000x1000,46,49,-0.061224489795918366,0.0,0.061224489795918366,0.968421052631579
img216_20211005_Sunomata_TCA422_1000x1000,46,49,-0.061224489795918366,0.0,0.061224489795918366,0.968421052631579
img217_20211005_Sunomata_TCA422_1000x1000,46,46,0.0,0.0,0.0,1.0
img220_20211005_Yoro_Suiryoku_1000x1000,40,41,-0.024390243902439025,0.0,0.024390243902439025,0.9876543209876543
img222_20211005_Yoro_Yumebutai_1000x1000,43,49,-0.12244897959183673,0.0,0.12244897959183673,0.9347826086956522
img223_20211005_Yoro_OkinaSP_1000x1000,40,43,-0.06976744186046512,0.0,0.06976744186046512,0.963855421686747
img224_20211005_Yoro_Yumebutai_1000x1000,44,45,-0.022222222222222223,0.0,0.022222222222222223,0.9887640449438202
img226_20211005_Yoro_OkinaSP_1000x1000,41,45,-0.08888888888888889,0.0,0.08888888888888889,0.9534883720930233
img227_20211005_Yoro_Yumebutai_1000x1000,39,40,-0.025,0.0,0.025,0.9873417721518988
img228_20211011_Kaizu_OkinaSP_1000x1000,37,38,-0.02631578947368421,0.0,0.02631578947368421,0.9866666666666667
img229_20211011_Kaizu_OkinaSP_1000x1000,39,42,-0.07142857142857142,0.0,0.07142857142857142,0.9629629629629629
img230_20211011_Kaizu_OkinaSP_1000x1000,41,41,0.0,0.04878048780487805,0.04878048780487805,0.9512195121951219
img231_20211011_Kaizu_OkinaSP_1000x1000,45,49,-0.08163265306122448,0.0,0.08163265306122448,0.9574468085106383
img235_20211011_Sunomata_OkinaSP_1000x1000,40,41,-0.024390243902439025,0.0,0.024390243902439025,0.9876543209876543
img236_20211011_Sunomata_OkinaSP_1000x1000,44,48,-0.08333333333333333,0.0,0.08333333333333333,0.9565217391304348
img237_20211011_Sunomata_OkinaSP_1000x1000,43,44,-0.022727272727272728,0.0,0.022727272727272728,0.9885057471264368
img238_20211011_Sunomata_OkinaSP_1000x1000,42,41,0.024390243902439025,0.023809523809523808,0.0,0.9879518072289156
img239_20211011_Sunomata_OkinaSP_1000x1000,39,37,0.05405405405405406,0.05128205128205128,0.0,0.9736842105263158
img241_20211011_Sunomata_TCA422_1000x1000,44,47,-0.06382978723404255,0.0,0.06382978723404255,0.967032967032967
img245_20211011_Yoro_Suiryoku_1000x1000,42,48,-0.125,0.0,0.125,0.9333333333333333
img247_20211011_Yoro_OkinaSP_1000x1000,40,40,0.0,0.0,0.0,1.0
img248_20211011_Yoro_OkinaSP_1000x1000,43,49,-0.12244897959183673,0.0,0.12244897959183673,0.9347826086956522
img249_20211011_Yoro_Yumebutai_1000x1000,47,51,-0.0784313725490196,0.0,0.0784313725490196,0.9591836734693877
img250_20211011_Yoro_OkinaSP_1000x1000,39,40,-0.025,0.0,0.025,0.9873417721518988
img251_20211011_Yoro_OkinaSP_1000x1000,20,21,-0.047619047619047616,0.0,0.047619047619047616,0.975609756097561
img252_20211011_Yoro_Yumebutai_1000x1000,44,46,-0.043478260869565216,0.0,0.043478260869565216,0.9777777777777777
img253_20211018_Kaizu_OkinaSP_1000x1000,30,29,0.034482758620689655,0.03333333333333333,0.0,0.9830508474576272
img255_20211018_Kaizu_OkinaSP_1000x1000,45,47,-0.0425531914893617,0.0,0.0425531914893617,0.9782608695652174
img256_20211018_Kaizu_OkinaSP_1000x1000,9,9,0.0,0.0,0.0,1.0
img257_20211018_Kaizu_OkinaSP_1000x1000,47,49,-0.04081632653061224,0.0,0.04081632653061224,0.9791666666666666
img258_20211018_Sunomata_TCA422_1000x1000,48,50,-0.04,0.0,0.04,0.9795918367346939
img259_20211018_Sunomata_TCA422_1000x1000,44,48,-0.08333333333333333,0.0,0.08333333333333333,0.9565217391304348
img260_20211018_Sunomata_OkinaSP_1000x1000,43,47,-0.0851063829787234,0.0,0.0851063829787234,0.9555555555555556
img261_20211018_Sunomata_OkinaSP_1000x1000,39,42,-0.07142857142857142,0.0,0.07142857142857142,0.9629629629629629
img262_20211018_Sunomata_OkinaSP_1000x1000,42,46,-0.08695652173913043,0.0,0.08695652173913043,0.9545454545454546
img263_20211018_Sunomata_OkinaSP_1000x1000,40,40,0.0,0.0,0.0,1.0
img264_20211018_Sunomata_OkinaSP_1000x1000,45,45,0.0,0.022222222222222223,0.022222222222222223,0.9777777777777777
img265_20211018_Sunomata_OkinaSP_1000x1000,45,45,0.0,0.022222222222222223,0.022222222222222223,0.9777777777777777
img266_20211018_Sunomata_TCA422_1000x1000,44,49,-0.10204081632653061,0.0,0.10204081632653061,0.946236559139785
img267_20211018_Sunomata_TCA422_1000x1000,43,48,-0.10416666666666667,0.0,0.10416666666666667,0.945054945054945
img268_20211018_Yoro_Yumebutai_1000x1000,30,31,-0.03225806451612903,0.0,0.03225806451612903,0.9836065573770492
img269_20211018_Yoro_Suiryoku_1000x1000,40,48,-0.16666666666666666,0.0,0.16666666666666666,0.9090909090909091
img271_20211018_Yoro_OkinaSP_1000x1000,44,47,-0.06382978723404255,0.0,0.06382978723404255,0.967032967032967
img272_20211018_Yoro_Yumebutai_1000x1000,44,47,-0.06382978723404255,0.0,0.06382978723404255,0.967032967032967
img273_20211018_Yoro_Yumebutai_1000x1000,37,41,-0.0975609756097561,0.0,0.0975609756097561,0.9487179487179487
img274_20211018_Yoro_Yumebutai_1000x1000,42,45,-0.06666666666666667,0.0,0.06666666666666667,0.9655172413793104
img275_20211018_Yoro_Yumebutai_1000x1000,42,43,-0.023255813953488372,0.023809523809523808,0.046511627906976744,0.9647058823529412
img276_20211018_Yoro_Yumebutai_1000x1000,34,34,0.0,0.029411764705882353,0.029411764705882353,0.9705882352941176
img277_20211018_Yoro_Yumebutai_1000x1000,42,45,-0.06666666666666667,0.0,0.06666666666666667,0.9655172413793104
img278_20211027_Kaizu_OkinaSP_1000x1000,36,37,-0.02702702702702703,0.027777777777777776,0.05405405405405406,0.958904109589041
img279_20211027_Kaizu_OkinaSP_1000x1000,30,29,0.034482758620689655,0.03333333333333333,0.0,0.9830508474576272
img280_20211027_Kaizu_OkinaSP_1000x1000,38,41,-0.07317073170731707,0.0,0.07317073170731707,0.9620253164556962
img281_20211027_Kaizu_OkinaSP_1000x1000,32,35,-0.08571428571428572,0.0625,0.14285714285714285,0.8955223880597015
img282_20211027_Kaizu_OkinaSP_1000x1000,18,17,0.058823529411764705,0.05555555555555555,0.0,0.9714285714285714
img283_20211027_Sunomata_TCA422_1000x1000,44,48,-0.08333333333333333,0.0,0.08333333333333333,0.9565217391304348
img284_20211027_Sunomata_TCA422_1000x1000,42,50,-0.16,0.0,0.16,0.9130434782608695
img285_20211027_Sunomata_TCA422_1000x1000,44,46,-0.043478260869565216,0.0,0.043478260869565216,0.9777777777777777
img286_20211027_Sunomata_TCA422_1000x1000,49,50,-0.02,0.0,0.02,0.98989898989899
img287_20211027_Sunomata_TCA422_1000x1000,46,48,-0.041666666666666664,0.0,0.041666666666666664,0.9787234042553191
img288_20211027_Sunomata_TCA422_1000x1000,42,45,-0.06666666666666667,0.0,0.06666666666666667,0.9655172413793104
img289_20211027_Sunomata_OkinaSP_1000x1000,42,46,-0.08695652173913043,0.0,0.08695652173913043,0.9545454545454546
img290_20211027_Sunomata_OkinaSP_1000x1000,42,47,-0.10638297872340426,0.0,0.10638297872340426,0.9438202247191011
img292_20211027_Sunomata_TCA422_1000x1000,48,53,-0.09433962264150944,0.0,0.09433962264150944,0.9504950495049505
img293_20211027_Yoro_Yumebutai_1000x1000,40,45,-0.1111111111111111,0.0,0.1111111111111111,0.9411764705882353
img295_20211027_Yoro_Suiryoku_1000x1000,35,34,0.029411764705882353,0.02857142857142857,0.0,0.9855072463768116
img297_20211027_Yoro_Yumebutai_1000x1000,41,42,-0.023809523809523808,0.0,0.023809523809523808,0.9879518072289156
img299_20211027_Yoro_Yumebutai_1000x1000,41,46,-0.10869565217391304,0.0,0.10869565217391304,0.9425287356321839
img300_20211027_Yoro_OkinaSP_1000x1000,42,45,-0.06666666666666667,0.0,0.06666666666666667,0.9655172413793104
img301_20211027_Yoro_Yumebutai_1000x1000,26,28,-0.07142857142857142,0.0,0.07142857142857142,0.9629629629629629
img306_20211109_Kaizu_OkinaSP_1000x1000,34,39,-0.1282051282051282,0.0,0.1282051282051282,0.9315068493150684
img307_20211109_Kaizu_OkinaSP_1000x1000,24,25,-0.04,0.0,0.04,0.9795918367346939
img308_20211109_Sunomata_OkinaSP_1000x1000,46,49,-0.061224489795918366,0.0,0.061224489795918366,0.968421052631579
img309_20211109_Sunomata_OkinaSP_1000x1000,32,33,-0.030303030303030304,0.0,0.030303030303030304,0.9846153846153847
img310_20211109_Sunomata_OkinaSP_1000x1000,47,52,-0.09615384615384616,0.0,0.09615384615384616,0.9494949494949495
img312_20211109_Sunomata_OkinaSP_1000x1000,40,49,-0.1836734693877551,0.0,0.1836734693877551,0.898876404494382
img313_20211109_Sunomata_OkinaSP_1000x1000,45,48,-0.0625,0.0,0.0625,0.967741935483871
img314_20211109_Sunomata_TCA422_1000x1000,48,51,-0.058823529411764705,0.0,0.058823529411764705,0.9696969696969697
img317_20211109_Sunomata_TCA422_1000x1000,40,43,-0.06976744186046512,0.0,0.06976744186046512,0.963855421686747
img318_20211109_Yoro_Yumebutai_1000x1000,45,47,-0.0425531914893617,0.0,0.0425531914893617,0.9782608695652174
img319_20211109_Yoro_Suiryoku_1000x1000,46,52,-0.11538461538461539,0.0,0.11538461538461539,0.9387755102040817
img320_20211109_Yoro_Suiryoku_1000x1000,41,43,-0.046511627906976744,0.0,0.046511627906976744,0.9761904761904762
img323_20211109_Yoro_OkinaSP_1000x1000,41,44,-0.06818181818181818,0.0,0.06818181818181818,0.9647058823529412
img324_20211109_Yoro_OkinaSP_1000x1000,24,22,0.09090909090909091,0.125,0.045454545454545456,0.9130434782608695
img325_20211109_Yoro_OkinaSP_1000x1000,23,21,0.09523809523809523,0.08695652173913043,0.0,0.9545454545454546
img326_20211109_Yoro_OkinaSP_1000x1000,33,33,0.0,0.0,0.0,1.0
img327_20211109_Yoro_Yumebutai_1000x1000,33,32,0.03125,0.030303030303030304,0.0,0.9846153846153847
img328_20211114_Yoro_Yumebutai_1000x1000,45,46,-0.021739130434782608,0.0,0.021739130434782608,0.989010989010989
img329_20211114_Yoro_Suiryoku_1000x1000,46,46,0.0,0.021739130434782608,0.021739130434782608,0.9782608695652174
img330_20211114_Yoro_Suiryoku_1000x1000,45,50,-0.1,0.0,0.1,0.9473684210526315
img331_20211114_Yoro_Suiryoku_1000x1000,31,31,0.0,0.06451612903225806,0.06451612903225806,0.9354838709677419
img332_20211114_Yoro_Suiryoku_1000x1000,44,49,-0.10204081632653061,0.0,0.10204081632653061,0.946236559139785
img336_20211114_Yoro_OkinaSP_1000x1000,44,48,-0.08333333333333333,0.0,0.08333333333333333,0.9565217391304348
img337_20211114_Yoro_Yumebutai_1000x1000,41,42,-0.023809523809523808,0.024390243902439025,0.047619047619047616,0.963855421686747
img339_20211126_Sunomata_OkinaSP_1000x1000,42,47,-0.10638297872340426,0.0,0.10638297872340426,0.9438202247191011
img341_20211126_Sunomata_OkinaSP_1000x1000,44,48,-0.08333333333333333,0.0,0.08333333333333333,0.9565217391304348
img343_20211126_Sunomata_OkinaSP_1000x1000,42,44,-0.045454545454545456,0.0,0.045454545454545456,0.9767441860465116
img344_20211126_Sunomata_TCA422_1000x1000,47,52,-0.09615384615384616,0.0,0.09615384615384616,0.9494949494949495
img346_20211126_Sunomata_TCA422_1000x1000,44,49,-0.10204081632653061,0.0,0.10204081632653061,0.946236559139785
img347_20211126_Sunomata_TCA422_1000x1000,42,49,-0.14285714285714285,0.0,0.14285714285714285,0.9230769230769231
img349_20220909_Yoro_Yumebutai_1000x1000,12,35,-0.6571428571428571,0.0,0.6571428571428571,0.5106382978723404
