epoch,train_loss_mean,val_loss,learning_rate,val_map50,val_map50_95,selection_metric,selection_value,is_best,elapsed_seconds,images_seen,images_trained,images_skipped
1,7.794970000000001,6.32517,0.00019,0.19922,0.0884,ultralytics_fitness,0.09948200000000001,false,5.89419,320,320,0
2,6.622249999999999,4.6813400000000005,0.00039,0.6297,0.29141,ultralytics_fitness,0.32523900000000006,false,11.3649,320,320,0
3,5.0122800000000005,4.38312,0.00059,0.79119,0.3639,ultralytics_fitness,0.406629,false,16.577,320,320,0
4,4.2113,3.8843699999999997,0.00079,0.89385,0.44578,ultralytics_fitness,0.490587,false,21.5869,320,320,0
5,3.78264,3.38088,0.00099,0.95043,0.53257,ultralytics_fitness,0.574356,false,26.6031,320,320,0
6,3.43553,3.25579,0.001,0.96774,0.56344,ultralytics_fitness,0.6038700000000001,false,31.6288,320,320,0
7,3.2110000000000003,3.11416,0.001,0.97396,0.5916,ultralytics_fitness,0.6298360000000001,false,36.8612,320,320,0
8,3.10174,3.00023,0.001,0.97794,0.61517,ultralytics_fitness,0.6514470000000001,false,41.9206,320,320,0
9,2.94733,2.89508,0.001,0.97633,0.64788,ultralytics_fitness,0.680725,false,47.1634,320,320,0
10,2.85283,2.74149,0.001,0.97873,0.67205,ultralytics_fitness,0.7027180000000001,false,52.2059,320,320,0
11,2.77369,2.56574,0.001,0.97989,0.70376,ultralytics_fitness,0.731373,false,57.2151,320,320,0
12,2.74711,2.5792900000000003,0.001,0.98131,0.70119,ultralytics_fitness,0.729202,false,62.1916,320,320,0
13,2.67387,2.5201200000000004,0.001,0.98392,0.70921,ultralytics_fitness,0.736681,false,66.9778,320,320,0
14,2.62592,2.51824,0.001,0.98445,0.71138,ultralytics_fitness,0.738687,false,71.9086,320,320,0
15,2.60401,2.40991,0.001,0.98415,0.73072,ultralytics_fitness,0.756063,false,76.8831,320,320,0
16,2.5997,2.5788200000000003,0.001,0.98613,0.6961,ultralytics_fitness,0.725103,false,82.1953,320,320,0
17,2.53864,2.35652,0.001,0.98578,0.73621,ultralytics_fitness,0.7611670000000001,false,86.8205,320,320,0
18,2.50451,2.29819,0.001,0.98568,0.75031,ultralytics_fitness,0.7738470000000001,false,91.7597,320,320,0
19,2.51079,2.3633100000000002,0.001,0.9859,0.73625,ultralytics_fitness,0.761215,false,96.8398,320,320,0
20,2.46845,2.4004700000000003,0.001,0.9872,0.73188,ultralytics_fitness,0.757412,false,101.567,320,320,0
21,2.46524,2.31758,0.001,0.98696,0.74671,ultralytics_fitness,0.7707350000000001,false,106.461,320,320,0
22,2.45883,2.2996499999999997,0.001,0.98783,0.75348,ultralytics_fitness,0.776915,false,111.156,320,320,0
23,2.4411,2.2893600000000003,0.001,0.98821,0.75411,ultralytics_fitness,0.77752,false,116.203,320,320,0
24,2.42936,2.25712,0.001,0.98777,0.76232,ultralytics_fitness,0.784865,false,121.148,320,320,0
25,2.40182,2.26495,0.001,0.98732,0.7599,ultralytics_fitness,0.7826420000000001,false,126.128,320,320,0
26,2.40642,2.28454,0.001,0.98765,0.75525,ultralytics_fitness,0.77849,false,130.912,320,320,0
27,2.40235,2.32521,0.001,0.98754,0.74763,ultralytics_fitness,0.771621,false,135.816,320,320,0
28,2.44713,2.2701700000000002,0.001,0.98677,0.7544,ultralytics_fitness,0.777637,false,140.567,320,320,0
29,2.37642,2.2226999999999997,0.001,0.98741,0.76696,ultralytics_fitness,0.789005,false,145.339,320,320,0
30,2.3564800000000004,2.28146,0.001,0.98714,0.75536,ultralytics_fitness,0.7785380000000001,false,150.318,320,320,0
31,2.37538,2.2569800000000004,0.001,0.98809,0.75879,ultralytics_fitness,0.78172,false,154.957,320,320,0
32,2.36099,2.25535,0.001,0.9886,0.75878,ultralytics_fitness,0.7817620000000001,false,159.636,320,320,0
33,2.33521,2.2137900000000004,0.001,0.98753,0.76821,ultralytics_fitness,0.7901419999999999,false,164.457,320,320,0
34,2.3391599999999997,2.23287,0.001,0.98776,0.76479,ultralytics_fitness,0.787087,false,169.482,320,320,0
35,2.3481899999999998,2.216,0.001,0.98766,0.76811,ultralytics_fitness,0.790065,false,174.35,320,320,0
36,2.34636,2.22138,0.001,0.98767,0.76647,ultralytics_fitness,0.78859,false,179.067,320,320,0
37,2.34449,2.23753,0.001,0.9877,0.76474,ultralytics_fitness,0.7870360000000001,false,183.747,320,320,0
38,2.3158000000000003,2.2201,0.001,0.98747,0.76928,ultralytics_fitness,0.791099,false,188.585,320,320,0
39,2.3381499999999997,2.2131,0.001,0.98834,0.77144,ultralytics_fitness,0.79313,false,193.494,320,320,0
40,2.31297,2.25756,0.001,0.9881,0.76214,ultralytics_fitness,0.7847360000000001,false,198.331,320,320,0
41,2.2948500000000003,2.23625,0.001,0.98834,0.76699,ultralytics_fitness,0.789125,false,202.982,320,320,0
42,2.3022099999999996,2.2065,0.001,0.98813,0.77174,ultralytics_fitness,0.7933790000000001,false,207.818,320,320,0
43,2.3196,2.2123,0.001,0.9887,0.76928,ultralytics_fitness,0.791222,false,212.81,320,320,0
44,2.29963,2.20395,0.001,0.98775,0.77299,ultralytics_fitness,0.7944659999999999,false,217.469,320,320,0
45,2.28491,2.2121899999999997,0.001,0.98909,0.76882,ultralytics_fitness,0.790847,false,222.578,320,320,0
46,2.309,2.1784299999999996,0.001,0.98763,0.77836,ultralytics_fitness,0.7992870000000001,false,227.28,320,320,0
47,2.2603400000000002,2.21303,0.001,0.98893,0.76967,ultralytics_fitness,0.791596,false,232.279,320,320,0
48,2.2864000000000004,2.31255,0.001,0.98874,0.7496,ultralytics_fitness,0.773514,false,237.095,320,320,0
49,2.28252,2.17998,0.001,0.98878,0.77637,ultralytics_fitness,0.7976110000000001,false,241.806,320,320,0
50,2.26553,2.16279,0.001,0.98841,0.77979,ultralytics_fitness,0.8006519999999999,false,246.741,320,320,0
51,2.2748,2.19724,0.001,0.98866,0.77086,ultralytics_fitness,0.79264,false,251.661,320,320,0
52,2.29739,2.18946,0.001,0.98869,0.77581,ultralytics_fitness,0.797098,false,256.505,320,320,0
53,2.27111,2.18296,0.001,0.98844,0.77776,ultralytics_fitness,0.7988280000000001,false,261.224,320,320,0
54,2.25121,2.2237999999999998,0.001,0.98857,0.76465,ultralytics_fitness,0.787042,false,265.912,320,320,0
55,2.25873,2.25399,0.001,0.98783,0.76004,ultralytics_fitness,0.7828190000000002,false,270.545,320,320,0
56,2.25343,2.189,0.001,0.98836,0.77172,ultralytics_fitness,0.793384,false,275.27,320,320,0
57,2.24825,2.18505,0.001,0.98796,0.7758,ultralytics_fitness,0.7970160000000001,false,280.067,320,320,0
