epoch,train_loss_mean,val_loss,learning_rate,val_map50,val_map50_95,selection_metric,selection_value,is_best,elapsed_seconds,images_seen,images_trained,images_skipped
1,1.6847514629364013,1.6004392703374226,0.001,0.0,0.0,val_map_50_95,0.0,true,23.33650255948305,320,320,0
2,1.5365457713603974,1.496603528658549,0.001,0.0,0.0,val_map_50_95,0.0,false,35.53039164468646,320,320,0
3,1.4803126513957978,1.4629517396291096,0.001,0.0,0.0,val_map_50_95,0.0,false,46.35139134898782,320,320,0
4,1.456397533416748,1.4356166124343872,0.001,0.0,0.0,val_map_50_95,0.0,false,56.79239749908447,320,320,0
5,1.4333946585655213,1.4179874658584595,0.001,0.0,0.0,val_map_50_95,0.0,false,66.57139860838652,320,320,0
6,1.4173643827438354,1.398859182993571,0.001,0.0,0.0,val_map_50_95,0.0,false,76.19647163525224,320,320,0
7,1.3946989595890045,1.370956818262736,0.001,0.0,0.0,val_map_50_95,0.0,false,86.02337948605418,320,320,0
8,1.3469360172748566,1.2275457779566448,0.001,0.0,0.0,val_map_50_95,0.0,false,95.78395806998014,320,320,0
9,0.9865571081638336,0.8114384214083353,0.001,0.019040157027750967,0.007617870613672158,val_map_50_95,0.007617870613672158,true,107.81141106411815,320,320,0
10,0.8159706562757492,0.7290062308311462,0.001,0.0,0.0,val_map_50_95,0.0,false,117.47040862217546,320,320,0
11,0.6635488837957382,0.6056865056355795,0.001,0.043970022002200224,0.02006560986558799,val_map_50_95,0.02006560986558799,true,127.98333304002881,320,320,0
12,0.5875993013381958,0.5681543151537577,0.001,0.07119847675803417,0.03638552709779891,val_map_50_95,0.03638552709779891,true,138.9112156778574,320,320,0
13,0.5588124424219132,0.5413412849108378,0.001,0.2968097470754082,0.13110541753215815,val_map_50_95,0.13110541753215815,true,149.79137090221047,320,320,0
14,0.5451131403446198,0.5320423046747843,0.001,0.3644910454395971,0.1767083429872029,val_map_50_95,0.1767083429872029,true,161.00673211365938,320,320,0
15,0.5299258559942246,0.5249852339426676,0.001,0.47771542324928984,0.22069502872637184,val_map_50_95,0.22069502872637184,true,172.30665561184287,320,320,0
16,0.5095605686306953,0.5016083021958669,0.001,0.4681068296844709,0.22665417731198362,val_map_50_95,0.22665417731198362,true,183.21820824593306,320,320,0
17,0.5023082807660103,0.5031618674596151,0.001,0.49172439520925304,0.24846768187526624,val_map_50_95,0.24846768187526624,true,194.55740635097027,320,320,0
18,0.4968349918723106,0.5081786712010702,0.001,0.43006966003249736,0.20673927390450392,val_map_50_95,0.20673927390450392,false,205.23636907711625,320,320,0
