epoch,train_loss_mean,val_loss,learning_rate,val_map50,val_map50_95,selection_metric,selection_value,is_best,elapsed_seconds,images_seen,images_trained,images_skipped
55,2.20692,2.20679,0.001,0.98657,0.77197,ultralytics_fitness,0.7934300000000001,false,295.797,320,320,0
56,2.2199099999999996,2.235,0.001,0.98822,0.76804,ultralytics_fitness,0.7900579999999999,false,301.072,320,320,0
57,2.21692,2.19731,0.001,0.98801,0.77463,ultralytics_fitness,0.7959680000000001,false,306.388,320,320,0
58,2.2311300000000003,2.2238100000000003,0.001,0.98856,0.77044,ultralytics_fitness,0.792252,false,311.778,320,320,0
59,2.1847,2.23492,0.001,0.9889,0.77007,ultralytics_fitness,0.7919530000000001,false,317.108,320,320,0
60,2.20844,2.2585100000000002,0.001,0.98855,0.76063,ultralytics_fitness,0.7834220000000001,false,322.318,320,320,0
61,2.18962,2.26061,0.001,0.98846,0.76335,ultralytics_fitness,0.785861,false,327.686,320,320,0
62,2.20518,2.19379,0.001,0.98777,0.77552,ultralytics_fitness,0.796745,false,332.87,320,320,0
63,2.17929,2.2228000000000003,0.001,0.989,0.76642,ultralytics_fitness,0.788678,false,338.282,320,320,0
64,2.14161,2.18745,0.001,0.98859,0.77891,ultralytics_fitness,0.7998780000000001,false,343.647,320,320,0
65,2.16149,2.19286,0.001,0.98835,0.7736,ultralytics_fitness,0.795075,false,349.245,320,320,0
66,2.18171,2.21282,0.001,0.98867,0.76954,ultralytics_fitness,0.7914530000000001,false,354.436,320,320,0
67,2.1468100000000003,2.23841,0.001,0.98782,0.76684,ultralytics_fitness,0.788938,false,359.736,320,320,0
68,2.14809,2.25091,0.001,0.98877,0.76406,ultralytics_fitness,0.786531,false,365.032,320,320,0
69,2.1692799999999997,2.18634,0.001,0.98797,0.77642,ultralytics_fitness,0.797575,false,370.178,320,320,0
70,2.15512,2.20596,0.001,0.98868,0.77484,ultralytics_fitness,0.796224,false,375.366,320,320,0
71,2.13506,2.1853,0.001,0.98968,0.78388,ultralytics_fitness,0.80446,false,380.734,320,320,0
72,2.1682699999999997,2.17761,0.001,0.98852,0.78286,ultralytics_fitness,0.803426,false,386.094,320,320,0
73,2.1656899999999997,2.18971,0.001,0.98831,0.78219,ultralytics_fitness,0.802802,false,391.326,320,320,0
74,2.129,2.18351,0.001,0.98867,0.77952,ultralytics_fitness,0.800435,false,396.532,320,320,0
75,2.11844,2.20641,0.001,0.98804,0.77401,ultralytics_fitness,0.795413,false,401.682,320,320,0
76,2.12282,2.23503,0.001,0.98793,0.76852,ultralytics_fitness,0.790461,false,406.861,320,320,0
