epoch,train_loss_mean,val_loss,learning_rate,val_map50,val_map50_95,selection_metric,selection_value,is_best,elapsed_seconds,images_seen,images_trained,images_skipped
1,7.133710000000001,6.03006,0.00019,0.09114,0.03983,ultralytics_fitness,0.044961,false,5.38958,320,320,0
2,6.2672799999999995,5.733140000000001,0.00039,0.15672,0.06408,ultralytics_fitness,0.073344,false,10.0018,320,320,0
3,5.41054,5.21477,0.00059,0.71043,0.28932,ultralytics_fitness,0.33143100000000003,false,14.357,320,320,0
4,4.81011,4.8892500000000005,0.00079,0.82739,0.35463,ultralytics_fitness,0.40190600000000004,false,18.5701,320,320,0
5,4.51189,4.6396,0.00099,0.80685,0.40686,ultralytics_fitness,0.446859,false,22.9021,320,320,0
6,4.29085,4.4543,0.001,0.8856,0.46403,ultralytics_fitness,0.506187,false,27.1979,320,320,0
7,4.13265,4.33837,0.001,0.92402,0.48057,ultralytics_fitness,0.524915,false,31.6419,320,320,0
8,4.05655,4.29758,0.001,0.93676,0.48046,ultralytics_fitness,0.5260900000000001,false,35.933,320,320,0
9,3.9476899999999997,4.27211,0.001,0.94805,0.49018,ultralytics_fitness,0.535967,false,40.2025,320,320,0
10,3.85517,4.1798399999999996,0.001,0.95407,0.50263,ultralytics_fitness,0.547774,false,44.3328,320,320,0
11,3.8178,3.9431400000000005,0.001,0.95834,0.554,ultralytics_fitness,0.594434,false,48.6289,320,320,0
12,3.7775299999999996,4.02533,0.001,0.96212,0.53282,ultralytics_fitness,0.57575,false,52.8808,320,320,0
13,3.7211099999999995,3.86748,0.001,0.96703,0.55511,ultralytics_fitness,0.596302,false,57.3229,320,320,0
14,3.6609499999999997,3.83319,0.001,0.9669,0.55824,ultralytics_fitness,0.5991059999999999,false,61.6329,320,320,0
15,3.6019699999999997,3.72128,0.001,0.96688,0.581,ultralytics_fitness,0.619588,false,65.9622,320,320,0
16,3.5697200000000002,3.78741,0.001,0.969,0.55922,ultralytics_fitness,0.600198,false,70.3871,320,320,0
17,3.51865,3.74369,0.001,0.96896,0.5663,ultralytics_fitness,0.606566,false,74.6079,320,320,0
18,3.46816,3.5365,0.001,0.97146,0.60437,ultralytics_fitness,0.641079,false,78.8091,320,320,0
19,3.41772,3.55754,0.001,0.97295,0.59074,ultralytics_fitness,0.6289610000000001,false,83.0724,320,320,0
20,3.34985,3.56107,0.001,0.97479,0.59553,ultralytics_fitness,0.633456,false,87.157,320,320,0
21,3.35077,3.3755699999999997,0.001,0.97466,0.62573,ultralytics_fitness,0.660623,false,91.2738,320,320,0
22,3.3129399999999998,3.3319400000000003,0.001,0.97372,0.63536,ultralytics_fitness,0.669196,false,95.5193,320,320,0
23,3.2734500000000004,3.29571,0.001,0.97628,0.63887,ultralytics_fitness,0.6726110000000001,false,99.7309,320,320,0
24,3.25446,3.23314,0.001,0.97807,0.64987,ultralytics_fitness,0.6826899999999999,false,103.879,320,320,0
25,3.19857,3.1758699999999997,0.001,0.9772,0.65558,ultralytics_fitness,0.6877420000000001,false,108.372,320,320,0
26,3.19976,3.18186,0.001,0.9801,0.65271,ultralytics_fitness,0.6854490000000001,false,112.506,320,320,0
27,3.1577900000000003,3.10581,0.001,0.97873,0.66308,ultralytics_fitness,0.694645,false,116.985,320,320,0
28,3.1771599999999998,3.05783,0.001,0.97666,0.6659,ultralytics_fitness,0.696976,false,121.329,320,320,0
29,3.10453,3.01471,0.001,0.97681,0.66941,ultralytics_fitness,0.7001499999999999,false,125.741,320,320,0
30,3.07984,3.07335,0.001,0.97891,0.66215,ultralytics_fitness,0.693826,false,130.007,320,320,0
31,3.07384,2.9994300000000003,0.001,0.97926,0.67654,ultralytics_fitness,0.706812,false,134.212,320,320,0
32,3.0626100000000003,3.00772,0.001,0.97931,0.66786,ultralytics_fitness,0.699005,false,138.487,320,320,0
33,3.03022,2.9519400000000005,0.001,0.97788,0.67418,ultralytics_fitness,0.70455,false,142.741,320,320,0
34,3.01181,2.96719,0.001,0.97907,0.67244,ultralytics_fitness,0.703103,false,146.931,320,320,0
35,2.99069,2.98102,0.001,0.97935,0.6719,ultralytics_fitness,0.7026450000000001,false,151.26,320,320,0
36,2.99127,2.9268799999999997,0.001,0.97871,0.67771,ultralytics_fitness,0.70781,false,155.513,320,320,0
37,2.98858,2.90564,0.001,0.98015,0.68014,ultralytics_fitness,0.7101409999999999,false,159.84,320,320,0
38,2.97168,2.87835,0.001,0.98052,0.68311,ultralytics_fitness,0.712851,false,164.069,320,320,0
39,2.9513,2.86325,0.001,0.97821,0.68642,ultralytics_fitness,0.7155990000000001,false,168.26,320,320,0
40,2.9423899999999996,2.85501,0.001,0.97835,0.68811,ultralytics_fitness,0.717134,false,172.504,320,320,0
41,2.92249,2.8807799999999997,0.001,0.98075,0.68254,ultralytics_fitness,0.712361,false,176.82,320,320,0
42,2.9095500000000003,2.8488299999999995,0.001,0.97996,0.68639,ultralytics_fitness,0.7157469999999999,false,181.073,320,320,0
43,2.91764,2.82088,0.001,0.97893,0.68903,ultralytics_fitness,0.7180200000000001,false,185.262,320,320,0
44,2.89567,2.81471,0.001,0.97955,0.68587,ultralytics_fitness,0.715238,false,189.504,320,320,0
45,2.88081,2.8046100000000003,0.001,0.97979,0.68836,ultralytics_fitness,0.717503,false,193.607,320,320,0
46,2.8795900000000003,2.7708700000000004,0.001,0.97988,0.69357,ultralytics_fitness,0.722201,false,197.799,320,320,0
47,2.82504,2.76947,0.001,0.97941,0.69228,ultralytics_fitness,0.720993,false,202.075,320,320,0
48,2.85337,2.8583999999999996,0.001,0.98079,0.673,ultralytics_fitness,0.703779,false,206.466,320,320,0
49,2.85716,2.7664299999999997,0.001,0.98013,0.69187,ultralytics_fitness,0.720696,false,210.601,320,320,0
50,2.85142,2.74825,0.001,0.98011,0.69685,ultralytics_fitness,0.725176,false,214.928,320,320,0
51,2.8396999999999997,2.7464199999999996,0.001,0.98007,0.69636,ultralytics_fitness,0.724731,false,219.225,320,320,0
52,2.8484,2.75623,0.001,0.9804,0.69318,ultralytics_fitness,0.721902,false,223.54,320,320,0
53,2.81613,2.73419,0.001,0.98138,0.69693,ultralytics_fitness,0.7253750000000001,false,227.749,320,320,0
54,2.80931,2.7732099999999997,0.001,0.98272,0.68804,ultralytics_fitness,0.717508,false,232.043,320,320,0
55,2.80694,2.74065,0.001,0.98192,0.69075,ultralytics_fitness,0.719867,false,236.168,320,320,0
56,2.8165199999999997,2.7230499999999997,0.001,0.98028,0.69633,ultralytics_fitness,0.7247250000000001,false,240.334,320,320,0
57,2.78561,2.70667,0.001,0.98132,0.70036,ultralytics_fitness,0.728456,false,244.517,320,320,0
58,2.7953799999999998,2.6948,0.001,0.98098,0.70068,ultralytics_fitness,0.72871,false,248.709,320,320,0
59,2.76419,2.66945,0.001,0.98205,0.70209,ultralytics_fitness,0.730086,false,252.947,320,320,0
60,2.7605,2.69428,0.001,0.98142,0.6958,ultralytics_fitness,0.724362,false,257.296,320,320,0
61,2.76253,2.67645,0.001,0.98217,0.70243,ultralytics_fitness,0.730404,false,261.595,320,320,0
62,2.76803,2.6623799999999997,0.001,0.98195,0.70592,ultralytics_fitness,0.733523,false,265.79,320,320,0
63,2.73531,2.66882,0.001,0.9819,0.70196,ultralytics_fitness,0.729954,false,270.115,320,320,0
64,2.69803,2.6592200000000004,0.001,0.98282,0.70237,ultralytics_fitness,0.730415,false,274.352,320,320,0
65,2.74987,2.66073,0.001,0.98281,0.7011,ultralytics_fitness,0.729271,false,278.665,320,320,0
66,2.7397299999999998,2.65145,0.001,0.98298,0.70541,ultralytics_fitness,0.733167,false,282.855,320,320,0
67,2.71655,2.69968,0.001,0.98311,0.69283,ultralytics_fitness,0.721858,false,287.16,320,320,0
68,2.73242,2.6389500000000004,0.001,0.98273,0.70587,ultralytics_fitness,0.7335560000000001,false,291.451,320,320,0
69,2.74334,2.62515,0.001,0.98221,0.70621,ultralytics_fitness,0.7338100000000001,false,295.624,320,320,0
