epoch,train_loss_mean,val_loss,learning_rate,val_map50,val_map50_95,selection_metric,selection_value,is_best,elapsed_seconds,images_seen,images_trained,images_skipped
1,7.312809999999999,6.0106399999999995,0.00019,0.06471,0.02679,ultralytics_fitness,0.030582,false,18.1231,320,320,0
2,6.359940000000001,5.56321,0.00039,0.09567,0.0432,ultralytics_fitness,0.048447000000000004,false,24.3969,320,320,0
3,5.34173,5.04536,0.00059,0.71979,0.34068,ultralytics_fitness,0.378591,false,29.5185,320,320,0
4,4.59071,4.7001800000000005,0.00079,0.77528,0.38066,ultralytics_fitness,0.420122,false,34.6029,320,320,0
5,4.11943,4.12552,0.00099,0.9071,0.47109,ultralytics_fitness,0.514691,false,39.598,320,320,0
6,3.81965,3.67889,0.001,0.94539,0.53438,ultralytics_fitness,0.575481,false,44.7294,320,320,0
7,3.59651,3.5465500000000003,0.001,0.95508,0.55247,ultralytics_fitness,0.592731,false,49.8359,320,320,0
8,3.45554,3.48169,0.001,0.96056,0.54554,ultralytics_fitness,0.5870420000000001,false,54.9107,320,320,0
9,3.30991,3.29667,0.001,0.96098,0.58116,ultralytics_fitness,0.6191420000000001,false,59.8229,320,320,0
10,3.20676,3.2267,0.001,0.96332,0.58543,ultralytics_fitness,0.623219,false,64.7887,320,320,0
11,3.1700299999999997,3.2151199999999998,0.001,0.95434,0.58913,ultralytics_fitness,0.6256510000000001,false,69.6982,320,320,0
12,3.1713,3.0511600000000003,0.001,0.96184,0.62026,ultralytics_fitness,0.654418,false,74.7554,320,320,0
13,3.08582,3.01716,0.001,0.96193,0.62555,ultralytics_fitness,0.659188,false,79.7328,320,320,0
14,3.0241499999999997,2.97609,0.001,0.96453,0.62986,ultralytics_fitness,0.663327,false,84.7248,320,320,0
15,3.0153100000000004,2.90043,0.001,0.9657,0.65139,ultralytics_fitness,0.6828210000000001,false,89.6053,320,320,0
16,3.0028799999999998,3.0027100000000004,0.001,0.97307,0.62893,ultralytics_fitness,0.663344,false,94.6118,320,320,0
17,2.9406600000000003,2.84816,0.001,0.97362,0.66306,ultralytics_fitness,0.694116,false,99.561,320,320,0
18,2.90415,2.80764,0.001,0.97468,0.67273,ultralytics_fitness,0.702925,false,104.408,320,320,0
19,2.88879,2.82167,0.001,0.97653,0.6678,ultralytics_fitness,0.698673,false,109.512,320,320,0
20,2.84027,2.86705,0.001,0.97717,0.65679,ultralytics_fitness,0.688828,false,114.45,320,320,0
21,2.87026,2.77356,0.001,0.97895,0.67672,ultralytics_fitness,0.7069430000000001,false,119.532,320,320,0
22,2.83845,2.76886,0.001,0.97823,0.68025,ultralytics_fitness,0.710048,false,124.477,320,320,0
23,2.8313,2.7371999999999996,0.001,0.97845,0.6849,ultralytics_fitness,0.7142550000000001,false,129.507,320,320,0
24,2.81455,2.7,0.001,0.97949,0.69265,ultralytics_fitness,0.7213339999999999,false,134.456,320,320,0
25,2.77477,2.68295,0.001,0.98095,0.69276,ultralytics_fitness,0.7215790000000001,false,139.406,320,320,0
26,2.78683,2.7060899999999997,0.001,0.98137,0.68733,ultralytics_fitness,0.7167340000000001,false,144.432,320,320,0
27,2.77848,2.69914,0.001,0.97996,0.69032,ultralytics_fitness,0.719284,false,149.648,320,320,0
28,2.80309,2.72777,0.001,0.97951,0.68349,ultralytics_fitness,0.7130920000000001,false,154.477,320,320,0
29,2.74002,2.7202200000000003,0.001,0.97807,0.68499,ultralytics_fitness,0.714298,false,159.412,320,320,0
30,2.73595,2.65102,0.001,0.98087,0.69556,ultralytics_fitness,0.724091,false,164.164,320,320,0
31,2.7367800000000004,2.61754,0.001,0.97993,0.69877,ultralytics_fitness,0.726886,false,169.076,320,320,0
32,2.71636,2.6270499999999997,0.001,0.98078,0.69985,ultralytics_fitness,0.727943,false,174.122,320,320,0
33,2.69923,2.5975900000000003,0.001,0.9817,0.70415,ultralytics_fitness,0.731905,false,179.283,320,320,0
34,2.7132899999999998,2.6549300000000002,0.001,0.98186,0.68645,ultralytics_fitness,0.715991,false,184.226,320,320,0
35,2.67758,2.59645,0.001,0.98095,0.70331,ultralytics_fitness,0.731074,false,189.173,320,320,0
36,2.7014899999999997,2.59762,0.001,0.98124,0.70555,ultralytics_fitness,0.733119,false,194.155,320,320,0
37,2.69725,2.64058,0.001,0.98216,0.69795,ultralytics_fitness,0.726371,false,199.095,320,320,0
38,2.67511,2.63643,0.001,0.98199,0.70214,ultralytics_fitness,0.730125,false,203.873,320,320,0
39,2.70001,2.61536,0.001,0.98177,0.70506,ultralytics_fitness,0.732731,false,208.903,320,320,0
40,2.6740399999999998,2.62398,0.001,0.98302,0.7011,ultralytics_fitness,0.7292919999999999,false,213.685,320,320,0
41,2.66097,2.65758,0.001,0.98296,0.69389,ultralytics_fitness,0.7227969999999999,false,218.548,320,320,0
42,2.64355,2.6121299999999996,0.001,0.98336,0.70298,ultralytics_fitness,0.7310180000000001,false,223.521,320,320,0
43,2.66391,2.65536,0.001,0.98288,0.69391,ultralytics_fitness,0.7228070000000001,false,228.55,320,320,0
44,2.6493599999999997,2.58938,0.001,0.98426,0.70667,ultralytics_fitness,0.734429,false,233.562,320,320,0
45,2.65008,2.63091,0.001,0.9837,0.69764,ultralytics_fitness,0.7262460000000002,false,238.566,320,320,0
46,2.6569700000000003,2.55426,0.001,0.98341,0.7106,ultralytics_fitness,0.737881,false,243.658,320,320,0
47,2.61416,2.5735200000000003,0.001,0.98278,0.70436,ultralytics_fitness,0.732202,false,248.652,320,320,0
48,2.62371,2.63561,0.001,0.98451,0.69557,ultralytics_fitness,0.724464,false,253.709,320,320,0
49,2.63305,2.56744,0.001,0.98462,0.70918,ultralytics_fitness,0.736724,false,258.52,320,320,0
50,2.6346600000000002,2.54432,0.001,0.98423,0.71453,ultralytics_fitness,0.7415,false,263.903,320,320,0
51,2.62773,2.5299,0.001,0.98419,0.71721,ultralytics_fitness,0.743908,false,268.707,320,320,0
52,2.64495,2.54009,0.001,0.98624,0.71272,ultralytics_fitness,0.7400720000000001,false,274.081,320,320,0
53,2.6147,2.5189700000000004,0.001,0.98498,0.71975,ultralytics_fitness,0.746273,false,279.042,320,320,0
54,2.60684,2.53404,0.001,0.98595,0.71456,ultralytics_fitness,0.741699,false,283.941,320,320,0
55,2.60638,2.60281,0.001,0.9864,0.69851,ultralytics_fitness,0.7272989999999999,false,288.89,320,320,0
56,2.6099300000000003,2.5285399999999996,0.001,0.98571,0.71598,ultralytics_fitness,0.742953,false,293.838,320,320,0
57,2.59761,2.51268,0.001,0.98617,0.7188,ultralytics_fitness,0.7455370000000001,false,298.811,320,320,0
58,2.62935,2.5306,0.001,0.98727,0.71437,ultralytics_fitness,0.74166,false,303.801,320,320,0
59,2.57702,2.4974600000000002,0.001,0.98607,0.72071,ultralytics_fitness,0.747246,false,308.645,320,320,0
60,2.59381,2.54013,0.001,0.98648,0.71175,ultralytics_fitness,0.739223,false,313.415,320,320,0
61,2.5839600000000003,2.59153,0.001,0.98642,0.69994,ultralytics_fitness,0.728588,false,318.393,320,320,0
62,2.5887599999999997,2.49755,0.001,0.9873,0.72111,ultralytics_fitness,0.747729,false,323.259,320,320,0
63,2.5734,2.57694,0.001,0.98728,0.70124,ultralytics_fitness,0.729844,false,328.198,320,320,0
64,2.54923,2.57062,0.001,0.98767,0.70414,ultralytics_fitness,0.7324930000000001,false,333.3,320,320,0
65,2.58247,2.5269700000000004,0.001,0.98713,0.71566,ultralytics_fitness,0.742807,false,338.237,320,320,0
66,2.5799,2.5932500000000003,0.001,0.98772,0.70397,ultralytics_fitness,0.732345,false,343.188,320,320,0
67,2.5492,2.58589,0.001,0.98679,0.70588,ultralytics_fitness,0.7339709999999999,false,348.457,320,320,0
68,2.56982,2.47747,0.001,0.98604,0.72635,ultralytics_fitness,0.7523190000000001,false,353.193,320,320,0
69,2.59664,2.4753499999999997,0.001,0.98607,0.72727,ultralytics_fitness,0.75315,false,358.276,320,320,0
70,2.56092,2.49191,0.001,0.98623,0.72262,ultralytics_fitness,0.7489810000000001,false,363.105,320,320,0
71,2.54701,2.52808,0.001,0.98635,0.71567,ultralytics_fitness,0.7427380000000001,false,368.107,320,320,0
72,2.54383,2.51624,0.001,0.98467,0.71725,ultralytics_fitness,0.743992,false,373.03,320,320,0
73,2.5655099999999997,2.5124000000000004,0.001,0.98596,0.71727,ultralytics_fitness,0.744139,false,378.009,320,320,0
74,2.51994,2.48087,0.001,0.98602,0.72423,ultralytics_fitness,0.750409,false,382.988,320,320,0
75,2.51509,2.5348800000000002,0.001,0.98673,0.71043,ultralytics_fitness,0.73806,false,387.883,320,320,0
76,2.5435800000000004,2.53663,0.001,0.98609,0.71043,ultralytics_fitness,0.7379960000000001,false,392.685,320,320,0
77,2.52198,2.47147,0.001,0.98646,0.72374,ultralytics_fitness,0.7500120000000001,false,397.625,320,320,0
78,2.5355499999999997,2.47858,0.001,0.98703,0.7226,ultralytics_fitness,0.749043,false,402.576,320,320,0
79,2.51129,2.48339,0.001,0.98765,0.72113,ultralytics_fitness,0.7477820000000001,false,407.415,320,320,0
80,2.5491099999999998,2.52318,0.001,0.98763,0.71614,ultralytics_fitness,0.7432890000000001,false,412.38,320,320,0
81,2.52765,2.53153,0.001,0.98716,0.71401,ultralytics_fitness,0.7413250000000001,false,417.069,320,320,0
82,2.5257199999999997,2.53844,0.001,0.98717,0.71164,ultralytics_fitness,0.739193,false,422.145,320,320,0
83,2.5439,2.45967,0.001,0.9869,0.72513,ultralytics_fitness,0.7513070000000002,false,426.997,320,320,0
84,2.5089300000000003,2.51845,0.001,0.98714,0.71507,ultralytics_fitness,0.742277,false,431.916,320,320,0
85,2.50602,2.4551600000000002,0.001,0.98706,0.73087,ultralytics_fitness,0.756489,false,436.589,320,320,0
86,2.50299,2.44336,0.001,0.98732,0.73272,ultralytics_fitness,0.7581800000000001,false,441.551,320,320,0
87,2.50705,2.45798,0.001,0.98765,0.72989,ultralytics_fitness,0.7556660000000001,false,446.359,320,320,0
88,2.51167,2.53726,0.001,0.9877,0.71167,ultralytics_fitness,0.7392730000000001,false,451.402,320,320,0
89,2.5296700000000003,2.44443,0.001,0.98761,0.73157,ultralytics_fitness,0.757174,false,456.403,320,320,0
90,2.49235,2.44893,0.001,0.98694,0.72926,ultralytics_fitness,0.755028,false,461.643,320,320,0
91,2.50469,2.49024,0.001,0.98729,0.72216,ultralytics_fitness,0.7486730000000001,false,466.554,320,320,0
92,2.4888399999999997,2.45718,0.001,0.98742,0.72887,ultralytics_fitness,0.754725,false,471.414,320,320,0
93,2.4929699999999997,2.4623600000000003,0.001,0.98734,0.72658,ultralytics_fitness,0.752656,false,476.355,320,320,0
94,2.4865399999999998,2.43611,0.001,0.9877,0.73181,ultralytics_fitness,0.757399,false,481.176,320,320,0
95,2.46609,2.45842,0.001,0.98749,0.7271,ultralytics_fitness,0.753139,false,486.058,320,320,0
96,2.5360300000000002,2.43694,0.001,0.9866,0.73123,ultralytics_fitness,0.7567670000000001,false,490.913,320,320,0
97,2.47368,2.4413600000000004,0.001,0.98765,0.73227,ultralytics_fitness,0.757808,false,495.774,320,320,0
98,2.48746,2.4362000000000004,0.001,0.98672,0.73341,ultralytics_fitness,0.758741,false,500.591,320,320,0
99,2.46586,2.4543,0.001,0.98737,0.7267,ultralytics_fitness,0.752767,false,505.681,320,320,0
100,2.4881599999999997,2.45116,0.001,0.98718,0.72926,ultralytics_fitness,0.7550520000000001,false,510.589,320,320,0
101,2.47028,2.49505,0.001,0.98531,0.71925,ultralytics_fitness,0.745856,false,515.59,320,320,0
102,2.45026,2.45747,0.001,0.98513,0.72699,ultralytics_fitness,0.752804,false,520.362,320,320,0
103,2.4522399999999998,2.4570600000000002,0.001,0.98762,0.72601,ultralytics_fitness,0.752171,false,525.455,320,320,0
104,2.4643699999999997,2.44566,0.001,0.98762,0.72841,ultralytics_fitness,0.7543310000000001,false,530.283,320,320,0
105,2.46955,2.45944,0.001,0.98731,0.729,ultralytics_fitness,0.754831,false,535.186,320,320,0
